weekly_div,weekly_loy,weekly_reg,daily_div,daily_loy,daily_reg,age,gender,marital,education,working,OS1Class
0.967309399,0.593220339,0.926076326,0.885462585,0.491525424,0.960157231,33,Female,Divorced,College,Private Sector Employee,0
0.996950873,0.46875,0.800148092,0.951057324,0.34375,0.800801659,25,Female,Married,College,Private Sector Employee,0
0.96136267,0.555555556,0.863823587,0.944853376,0.511111111,0.934870054,41,Male,Married,High School,Private Sector Employee,1
0.960955793,0.727272727,0.924992932,0.971325691,0.545454545,0.961997818,26,Male,Single,High School,Private Sector Employee,1
0.849185322,0.818181818,0.86867063,0.849185322,0.818181818,0.854213339,25,Male,Single,High School,Private Sector Employee,0
0.985475297,0.8,0.858206194,0.729846699,1,0.48392045,40,Male,Married,College,Private Sector Employee,0
0.933785138,0.714285714,0.792615019,0.798480689,0.785714286,0.415410495,40,Male,Married,High School,Private Sector Employee,0
0.760907435,0.8125,0.813503687,0.909072334,0.625,0.733524904,45,Male,Married,Primary School,Public Servant,0
0.966388312,0.588235294,0.807185877,0.951824044,0.470588235,0.827500008,42,Female,Married,Primary School,Private Sector Employee,0
0.973972967,0.545454545,0.855038207,0.809775265,0.727272727,0.901414765,35,Male,Married,High School,Private Sector Employee,0
0.938357644,0.64,0.827896556,0.900894396,0.64,0.919826329,37,Male,Single,High School,Private Sector Employee,0
0.848257246,0.757575758,0.906141194,0.901485539,0.515151515,0.81400044,29,Female,Married,Primary School,Private Sector Employee,1
0.955398961,0.615384615,0.726773321,0.932935088,0.692307692,0.777320568,30,Male,Married,High School,Private Sector Employee,0
0.937697232,0.580645161,0.879685267,0.91379897,0.483870968,0.94367839,28,Male,Single,High School,Private Sector Employee,0
0.939357505,0.615384615,0.869420476,0.92635257,0.365384615,0.762557876,25,Male,Single,College,Public Servant,0
0.928687849,0.595744681,0.71114316,0.92520715,0.468085106,0.621730968,25,Female,Single,High School,Public Servant,0
0.941594753,0.622222222,0.786313064,0.867861821,0.577777778,0.951165228,31,Male,Married,High School,Private Sector Employee,1
0.91048488,0.681818182,0.774943695,0.932734412,0.5,0.646299228,42,Male,Married,High School,Private Sector Employee,0
0.991038673,0.5,0.855100817,0.949041365,0.384615385,0.916527409,36,Female,Married,Primary School,Private Sector Employee,1
0.966473049,0.619047619,0.828622778,0.951933245,0.428571429,0.966011672,40,Male,Married,Primary School,Private Sector Employee,1
0.947947919,0.615384615,0.86913316,0.934515483,0.615384615,0.868124364,37,Male,Married,High School,Private Sector Employee,0
0.888878901,0.75,0.972066234,0.911452376,0.541666667,0.929131576,31,Male,Single,Primary School,Private Sector Employee,0
0.775549086,0.916666667,0.88312169,0.951796181,0.583333333,0.703407081,39,Male,Married,High School,Private Sector Employee,1
0.955678368,0.571428571,0.696883144,0.949339633,0.392857143,0.744933839,26,Male,Single,Middle School,Private Sector Employee,0
0.968190514,0.642857143,0.920970147,0.968190514,0.642857143,0.920970147,62,Male,Married,Primary School,Private Sector Employee,0
0.775549086,0.916666667,0.86558898,0.942631204,0.75,0.823203276,38,Male,Married,High School,Private Sector Employee,1
0.875008,0.685714286,0.934024434,0.917804999,0.485714286,0.808597198,35,Male,Married,High School,Self-Employed - Manufacture,1
0.929645554,0.62962963,0.854456899,0.954461601,0.37037037,0.790209113,50,Female,Divorced,Primary School,Private Sector Employee,0
0.973214633,0.545454545,0.957031043,0.94876951,0.636363636,0.955576599,33,Female,Married,College,Private Sector Employee,0
0.968632254,0.538461538,0.671707823,0.95771356,0.538461538,0.672276111,38,Male,Married,High School,Private Sector Employee,0
0.968190514,0.642857143,0.962260246,0.851601804,0.571428571,0.820828297,38,Male,Married,College,Public Servant,0
0.985739007,0.517241379,0.859740767,0.926655133,0.482758621,0.928415964,30,Male,Single,Primary School,Private Sector Employee,0
0.895883144,0.769230769,0.895095912,0.932935088,0.692307692,0.9590786,23,Female,Single,High School,Private Sector Employee,0
0.882048828,0.9375,0.374733503,0.96414475,0.4375,0.210702417,38,Male,Married,High School,Private Sector Employee,0
0.960955793,0.727272727,0.80518648,0.90844969,0.636363636,0.74277602,34,Male,Married,Primary School,Private Sector Employee,1
0.931753979,0.681818182,0.769894384,0.93863507,0.5,0.643793842,26,Male,Married,Primary School,Private Sector Employee,1
0.961586235,0.571428571,0.961916843,0.852218902,0.642857143,0.864673718,25,Male,Single,High School,Private Sector Employee,0
0.921656789,0.724137931,0.804934682,0.933275787,0.448275862,0.596876955,31,Male,Married,High School,Private Sector Employee,1
0.850955398,0.769230769,0.893735905,0.934515483,0.615384615,0.894147452,38,Male,Married,Primary School,Non-Employed,0
0.957099521,0.612244898,0.988359863,0.859775732,0.520408163,0.863778867,35,Male,Married,Primary School,Private Sector Employee,1
0.800384654,0.857142857,0.870888525,0.895982377,0.510204082,0.6534251,41,Female,Single,Primary School,Private Sector Employee,1
0.864736539,0.875,0.913730847,0.952819531,0.5625,0.831963422,38,Male,Single,College,Private Sector Employee,0
0.891091282,0.7,0.949224201,0.949137588,0.5,0.940761156,39,Male,Married,College,Public Servant,0
0.714172469,0.733333333,0.77718387,0.948362793,0.533333333,0.991428785,44,Female,Single,Primary School,Private Sector Employee,0
0.93497753,0.8,0.963863738,0.946411928,0.7,0.90528996,47,Female,Married,Middle School,Private Sector Employee,1
0.928361038,0.666666667,0.920419105,0.964238826,0.466666667,0.936973204,51,Male,Married,High School,Public Servant,0
0.889721375,0.727272727,0.341978613,0.971325691,0.545454545,0.677948928,23,Female,Single,High School,Private Sector Employee,1
0.851432533,0.724137931,0.788881826,0.869903798,0.586206897,0.942421529,33,Male,Married,High School,Private Sector Employee,0
0.933744641,0.611111111,0.721051671,0.868698112,0.722222222,0.782743608,43,Male,Married,High School,Private Sector Employee,0
0.946411928,0.7,0.948174903,0.973976032,0.5,0.822268114,35,Male,Married,Middle School,Private Sector Employee,1
0.899204299,0.777777778,0.941767754,0.857674058,0.555555556,0.880296847,30,Female,Single,High School,Private Sector Employee,1
0.927591777,0.627906977,0.85075717,0.751099958,0.651162791,0.911428999,32,Male,Married,Middle School,Private Sector Employee,1
0.912206633,0.818181818,0.885402711,0.948450312,0.545454545,0.912980049,42,Male,Married,College,Non-Employed,0
0.936937492,0.652173913,0.988059982,0.812331118,0.565217391,0.917384118,38,Female,Single,College,Private Sector Employee,1
0.904853329,0.714285714,0.991752933,0.942321992,0.523809524,0.864524632,26,Male,Single,High School,Public Servant,0
0.796188342,0.863636364,0.814377195,0.948450312,0.545454545,0.796298459,33,Male,Married,High School,Private Sector Employee,0
0.973214633,0.545454545,0.240474394,0.971325691,0.545454545,0.241684377,47,Male,Married,College,Public Servant,0
0.840622547,0.709677419,0.926053272,0.925332108,0.451612903,0.95921221,34,Male,Married,Primary School,Private Sector Employee,1
0.940067547,0.666666667,0.90456824,0.89441235,0.518518519,0.795474998,37,Male,Married,Primary School,Private Sector Employee,0
0.953716704,0.625,0.981558286,0.939676705,0.4375,0.973037134,37,Male,Married,College,Private Sector Employee,0
0.789266354,0.8,0.794563064,0.940859921,0.6,0.714082574,29,Male,Married,High School,Private Sector Employee,0
0.809625811,0.8125,0.893250555,0.902561911,0.46875,0.852213431,37,Female,Married,High School,Private Sector Employee,1
0.958099828,0.588235294,0.885354635,0.884152064,0.470588235,0.893797705,41,Male,Married,College,Public Servant,0
0.96957035,0.6,0.716340024,0.93497753,0.8,0.851292365,27,Female,Married,Primary School,Private Sector Employee,0
0.747238721,0.826086957,0.875056113,0.90891586,0.565217391,0.894455853,34,Male,Single,College,Private Sector Employee,0
0.933816945,0.909090909,0.934787395,0.90844969,0.636363636,0.74277602,44,Male,Married,High School,Private Sector Employee,0
0.995689335,0.478723404,0.894821739,0.945634886,0.361702128,0.914198483,33,Male,Married,High School,Private Sector Employee,0
0.937982576,0.666666667,0.76388702,0.954465273,0.37037037,0.55405062,53,Male,Married,Middle School,Retiree & Non-Employed,1
0.980793118,0.5,0.643895504,0.957879197,0.5,0.764296032,33,Male,Single,Middle School,Self-Employed - Manufacture,0
0.938729902,0.588235294,0.857761248,0.88365283,0.529411765,0.828853459,44,Male,Married,High School,Private Sector Employee,1
0.934606232,0.666666667,0.880878062,0.964238826,0.466666667,0.740702524,29,Male,Single,High School,Private Sector Employee,1
0.913864688,0.8,0.858543938,0.96957035,0.6,0.714842959,39,Male,Married,High School,Private Sector Employee,0
0.96814573,0.65625,0.895682715,0.939125387,0.4375,0.813738648,38,Male,Married,High School,Private Sector Employee,1
0.897934679,0.75,0.819932836,0.941405149,0.55,0.68178239,31,Male,Married,High School,Private Sector Employee,1
0.894225229,0.928571429,0.946701619,0.930688286,0.571428571,0.696827572,33,Male,Married,College,Private Sector Employee,0
0.85766114,0.785714286,0.934555415,0.990287117,0.285714286,0.898751535,40,Male,Married,Primary School,Private Sector Employee,0
0.977931602,0.534883721,0.966334552,0.913048658,0.395348837,0.90704414,24,Male,Married,Middle School,Private Sector Employee,1
0.981429463,0.525,0.946308108,0.906972843,0.475,0.908075977,40,Male,Married,Middle School,Private Sector Employee,1
0.969987031,0.615384615,0.72720908,0.885035554,0.769230769,0.823442365,23,Female,Single,High School,Private Sector Employee,0
0.982062446,0.518518519,0.84087955,0.890619711,0.462962963,0.958564317,41,Male,Married,High School,Public Servant,0
0.912890218,0.6875,0.770604747,0.923911104,0.5625,0.685996998,23,Male,Single,High School,Private Sector Employee,0
0.943188781,1,0.906725081,0.986659959,0.363636364,0.726636857,44,Male,Married,Middle School,Private Sector Employee,1
0.980823953,0.56,0.900504601,0.941732437,0.48,0.957144733,56,Female,Divorced,Middle School,Retiree & Non-Employed,0
0.88192446,0.705882353,0.981662941,0.94715446,0.382352941,0.883787297,32,Male,Single,High School,Private Sector Employee,0
0.947750928,0.619047619,0.900304234,0.917147984,0.523809524,0.662648006,34,Male,Married,College,Private Sector Employee,0
0.71191964,0.869565217,0.943711854,0.892195607,0.608695652,0.933059174,58,Male,Married,Middle School,Retiree & Non-Employed,1
0.949895135,0.612903226,0.901871797,0.948373045,0.419354839,0.765743076,26,Male,Single,College,Public Servant,0
0.964856616,0.55,0.893917654,0.936988046,0.45,0.893857627,25,Male,Single,High School,Private Sector Employee,0
0.967488765,0.7,0.786625938,0.967488765,0.7,0.786625938,21,Male,Single,College,Private Sector Employee,0
0.966905585,0.565217391,0.250352641,0.946211286,0.434782609,0.598525265,42,Male,Married,Primary School,Private Sector Employee,0
0.956348628,0.576923077,0.860393824,0.950578768,0.423076923,0.941872392,44,Male,Married,Middle School,Public Servant,0
0.989464171,0.555555556,0.684258136,0.927323061,0.5,0.642731237,31,Male,Married,High School,Private Sector Employee,0
0.892751847,0.8,0.857221088,0.96025501,0.466666667,0.901619509,42,Male,Married,Primary School,Private Sector Employee,1
0.980123395,0.54,0.923492315,0.928640523,0.36,0.861721116,21,Male,Single,High School,Private Sector Employee,1
0.895883144,0.769230769,0.925132978,0.927263584,0.692307692,0.934353261,29,Male,Married,Middle School,Private Sector Employee,0
0.958509751,0.566666667,0.692185755,0.910916376,0.466666667,0.617651771,47,Male,Married,Primary School,Private Sector Employee,0
0.956583313,0.555555556,0.684234365,0.972346552,0.37037037,0.55435542,30,Male,Married,College,Private Sector Employee,0
0.850552699,0.696969697,0.908219694,0.944569075,0.393939394,0.835838357,55,Male,Married,Primary School,Private Sector Employee,1
0.804346136,0.818181818,0.858843022,0.924324387,0.636363636,0.940632027,27,Male,Married,High School,Private Sector Employee,1
0.941762301,0.727272727,0.80712488,0.976614669,0.454545455,0.790428697,33,Male,Married,High School,Private Sector Employee,1
0.885126682,0.777777778,0.909475563,0.844058222,0.777777778,0.932971928,68,Male,Married,High School,Retiree & Non-Employed,1
0.96856403,0.65,0.860641136,0.939794001,0.5,0.880263672,34,Male,Married,High School,Private Sector Employee,1
0.928361038,0.666666667,0.758915728,0.946287461,0.6,0.714618644,36,Male,Married,High School,Self-Employed - Retail,1
0.883292038,0.685714286,0.696835603,0.945103821,0.371428571,0.85695428,59,Male,Divorced,High School,Private Sector Employee,0
0.926019704,0.611111111,0.724987522,0.965510836,0.388888889,0.917734632,48,Male,Married,College,Public Servant,1
0.83037753,0.761904762,0.914029954,0.938694358,0.523809524,0.886196098,44,Male,Married,Primary School,Private Sector Employee,0
0.952716858,0.6,0.849455691,0.946466826,0.371428571,0.984597012,34,Female,Married,Middle School,Private Sector Employee,0
0.872031552,0.72,0.941138576,0.92809781,0.52,0.739064097,24,Male,Single,High School,Private Sector Employee,0
0.822377339,0.75,0.759454168,0.930827083,0.583333333,0.906851408,49,Male,Married,High School,Unknown,0
0.907059996,0.7,0.888435204,0.920435514,0.55,0.880003712,33,Male,Married,High School,Private Sector Employee,0
0.848169857,0.833333333,0.966008834,0.92350804,0.555555556,0.801971347,39,Male,Married,Primary School,Private Sector Employee,0
0.868100365,0.736842105,0.931053125,0.918101758,0.526315789,0.867080464,25,Female,Married,High School,Private Sector Employee,0
0.926928398,0.625,0.734477935,0.970943959,0.4375,0.778076023,42,Male,Single,Middle School,Retiree & Non-Employed,0
0.917815788,0.62962963,0.73545651,0.836278345,0.5,0.882172247,27,Male,Single,College,Private Sector Employee,0
0.947353968,0.769230769,0.835970675,0.932935088,0.692307692,0.921313102,25,Male,Single,High School,Private Sector Employee,0
0.916131449,0.866666667,0.900696337,0.960629316,0.466666667,0.764297621,51,Female,Single,College,Public Servant,0
0.9697239,0.666666667,0.764202152,0.973197315,0.5,0.787691671,57,Male,Married,High School,Retiree & Non-Employed,1
0.990907014,0.510638298,0.894256675,0.908230137,0.404255319,0.959746295,22,Male,Single,High School,Private Sector Employee,1
0.823255764,0.785714286,0.938378723,0.961100933,0.428571429,0.942488357,60,Male,Married,Primary School,Retiree & Non-Employed,1
0.868621083,0.833333333,0.877126624,0.949816323,0.5,0.97896114,36,Male,Married,High School,Private Sector Employee,1
0.83929739,0.769230769,0.955547763,0.948024715,0.358974359,0.803671682,55,Male,Married,High School,Public Servant,0
0.885601407,0.733333333,0.810874882,0.956650472,0.666666667,0.943769999,42,Male,Married,Primary School,Private Sector Employee,1
0.899403547,0.722222222,0.791097941,0.970835763,0.555555556,0.244999026,33,Male,Single,College,Private Sector Employee,0
0.883025858,0.8,0.843936604,0.928361038,0.666666667,0.88015508,32,Male,Married,High School,Private Sector Employee,0
0.97893207,0.535714286,0.937797103,0.935137056,0.392857143,0.98361704,38,Female,Single,High School,Public Servant,0
0.962560461,0.581395349,0.25778962,0.95311403,0.418604651,0.210554971,21,Female,Single,High School,Private Sector Employee,0
0.962268533,0.636363636,0.831126382,0.966001433,0.454545455,0.879467784,29,Female,Single,College,Public Servant,0
0.944475849,0.607142857,0.775640797,0.951260422,0.428571429,0.860651352,44,Male,Married,High School,Private Sector Employee,1
0.902205709,0.823529412,0.821615742,0.911551355,0.588235294,0.706981513,43,Male,Married,Middle School,Private Sector Employee,1
0.917208893,0.7,0.90456037,0.96957035,0.6,0.834843905,54,Male,Married,Primary School,Retiree & Non-Employed,1
0.822377339,0.75,0.794361954,0.920782221,0.666666667,0.725542285,39,Female,Married,Primary School,Private Sector Employee,1
0.90833978,0.666666667,0.938641428,0.892162368,0.479166667,0.945643964,39,Male,Married,Middle School,Private Sector Employee,1
0.912162096,0.693877551,0.88312167,0.892865529,0.469387755,0.853179774,29,Male,Single,High School,Self-Employed - Manufacture,0
0.98165152,0.518518519,0.913487867,0.86030673,0.666666667,0.88675151,33,Male,Married,High School,Unknown,0
0.937230563,1,0.955615306,0.785475297,0.9,0.868457947,35,Male,Divorced,High School,Self-Employed - Service,0
0.975299484,0.5,0.882082942,0.968427591,0.388888889,0.918322292,30,Male,Single,Primary School,Private Sector Employee,1
0.947523158,0.692307692,0.782427219,0.925787598,0.615384615,0.891305975,53,Male,Married,Middle School,Private Sector Employee,0
0.948683327,0.611111111,0.895301566,0.956304734,0.444444444,0.781741582,38,Male,Married,High School,Private Sector Employee,0
0.894124431,0.75,0.785347283,0.949942013,0.5,0.641377884,31,Female,Single,College,Private Sector Employee,0
0.948880121,0.6875,0.776092104,0.94260651,0.5625,0.687990174,37,Male,Married,High School,Private Sector Employee,1
0.871751894,0.76,0.807584334,0.918587841,0.44,0.599857563,26,Male,Married,High School,Private Sector Employee,1
0.945671058,0.684210526,0.776001612,0.920667676,0.526315789,0.782219775,37,Male,Married,Middle School,Private Sector Employee,1
0.94876951,0.636363636,0.740331011,0.973214633,0.545454545,0.678030261,35,Male,Married,Primary School,Private Sector Employee,0
0.985582549,0.530120482,0.940154257,0.891433854,0.493975904,0.914497103,39,Male,Married,Primary School,Private Sector Employee,1
0.892079564,0.916666667,0.91792285,0.951796181,0.583333333,0.877318734,57,Male,Married,Primary School,Private Sector Employee,1
0.916269589,0.727272727,0.892275516,0.90844969,0.636363636,0.930344515,48,Female,Married,Primary School,Retiree & Non-Employed,0
0.974470795,0.625,0.982303826,0.922026969,0.5,0.787789464,29,Male,Married,Middle School,Private Sector Employee,0
0.971093972,0.611111111,0.722491251,0.946714067,0.444444444,0.606649284,41,Male,Married,Middle School,Private Sector Employee,0
0.897527675,0.736842105,0.813204222,0.937959523,0.526315789,0.78238943,28,Male,Single,College,Public Servant,1
0.955403523,0.705882353,0.789986789,0.916313349,0.647058824,0.94214041,29,Male,Single,High School,Private Sector Employee,0
0.933510036,0.727272727,0.801504307,0.948450312,0.545454545,0.676527481,48,Male,Married,Middle School,Private Sector Employee,0
0.925685219,0.64516129,0.853896972,0.930335562,0.419354839,0.955482964,37,Male,Married,Middle School,Private Sector Employee,0
0.916269589,0.727272727,0.939639206,0.94876951,0.636363636,0.883970766,51,Male,Divorced,Middle School,Private Sector Employee,0
0.96369715,0.59375,0.948264316,0.9277701,0.4375,0.835261598,48,Male,Married,College,Private Sector Employee,0
0.972457865,0.555555556,0.68512746,0.929989939,0.481481481,0.247091393,22,Male,Single,High School,Private Sector Employee,1
0.954319558,0.617021277,0.917463072,0.9579272,0.361702128,0.833371271,25,Female,Single,High School,Private Sector Employee,1
0.956706859,0.590909091,0.710637153,0.907647281,0.545454545,0.841305533,51,Male,Married,High School,Private Sector Employee,0
0.875235401,0.724137931,0.79588739,0.894725744,0.551724138,0.818301876,32,Female,Single,High School,Private Sector Employee,0
0.93497753,0.8,0.833714789,0.93497753,0.8,0.942000338,56,Female,Married,College,Private Sector Employee,0
0.906827075,0.8,0.843985267,0.910971521,0.6,0.717075019,49,Male,Married,Primary School,Private Sector Employee,1
0.959505129,0.6,0.926627671,0.890733141,0.430769231,0.908393153,32,Male,Married,High School,Private Sector Employee,1
0.947750928,0.619047619,0.900304234,0.917147984,0.523809524,0.829667108,54,Male,Married,College,Public Servant,0
0.905650609,0.647058824,0.820588695,0.830734369,0.705882353,0.920605154,36,Male,Married,High School,Private Sector Employee,0
0.920547366,0.615384615,0.29454396,0.90316375,0.615384615,0.863208709,46,Male,Married,Middle School,Private Sector Employee,0
0.937722333,0.617283951,0.94756436,0.87393039,0.456790123,0.982411728,54,Male,Married,High School,Public Servant,1
0.862692042,0.863636364,0.903575872,0.907647281,0.545454545,0.874374409,56,Male,Married,Middle School,Unknown,0
0.968130014,0.818181818,0.870519735,0.976614669,0.454545455,0.790428697,35,Female,Married,College,Private Sector Employee,0
0.957928906,0.6,0.715597137,0.975855329,0.533333333,0.235123735,26,Female,Single,High School,Private Sector Employee,0
0.884027508,0.71875,0.800670352,0.755453718,0.84375,0.811780758,47,Male,Married,Primary School,Private Sector Employee,0
0.953619041,0.631578947,0.838861842,0.891455139,0.631578947,0.714083364,33,Female,Married,High School,Private Sector Employee,0
0.827409557,0.857142857,0.868535916,0.894417926,0.571428571,0.694733684,55,Male,Married,Primary School,Private Sector Employee,1
0.959147917,0.833333333,0.878660249,0.951796181,0.583333333,0.877318734,32,Male,Married,High School,Self-Employed - Retail,1
0.873232899,0.933333333,0.898722307,0.864830759,0.533333333,0.656453423,33,Male,Married,Primary School,Private Sector Employee,0
0.864019727,0.8125,0.857379619,0.94260651,0.5625,0.808135057,36,Male,Married,Primary School,Private Sector Employee,0
0.924759477,0.7,0.787818735,0.961044613,0.5,0.645375183,34,Male,Married,High School,Private Sector Employee,0
0.940066454,0.6875,0.89600129,0.961955575,0.4375,0.837861621,42,Male,Married,High School,Private Sector Employee,1
0.964353329,0.565217391,0.675937226,0.757262267,0.869565217,0.852388654,30,Male,Single,High School,Private Sector Employee,0
0.90806369,0.8125,0.850795952,0.926516,0.5625,0.686307357,59,Male,Divorced,High School,Private Sector Employee,0
0.982250499,0.512820513,0.919231061,0.921609963,0.487179487,0.902483514,34,Male,Married,High School,Private Sector Employee,1
0.894964538,0.909090909,0.363908031,0.971325691,0.545454545,0.241684377,37,Male,Divorced,High School,Private Sector Employee,0
0.838710642,0.9375,0.92844564,0.8846258,0.6875,0.764450158,30,Male,Married,High School,Private Sector Employee,0
0.844541246,0.8,0.849268883,0.835975008,0.7,0.780026458,55,Male,Married,High School,Self-Employed - Manufacture,0
0.962019383,0.537037037,0.728193423,0.943447774,0.388888889,0.906848852,27,Female,Single,College,Private Sector Employee,1
0.963374769,0.588235294,0.983167707,0.919964609,0.441176471,0.949266509,25,Male,Married,High School,Private Sector Employee,1
0.960992072,0.545454545,0.835392945,0.93863507,0.5,0.960681953,57,Male,Married,Middle School,Retiree & Non-Employed,1
0.763304796,0.857142857,0.849739917,0.918522631,0.476190476,0.618572259,40,Male,Married,Primary School,Private Sector Employee,1
0.881353453,0.8,0.360944482,0.898244402,0.7,0.330357183,31,Male,Married,College,Self-Employed - Service,0
0.795836389,0.928571429,0.899754411,0.929906377,0.642857143,0.742644083,46,Male,Married,High School,Private Sector Employee,0
0.990169699,0.5,0.96882989,0.880853496,0.552631579,0.901003152,31,Male,Married,Primary School,Private Sector Employee,1
0.892542378,0.764705882,0.832326262,0.951824044,0.470588235,0.72580737,39,Male,Married,High School,Private Sector Employee,0
0.970779876,0.515151515,0.794600392,0.944995596,0.363636364,0.831964755,34,Male,Married,High School,Private Sector Employee,0
0.943477945,0.636363636,0.9552302,0.928402541,0.454545455,0.937146818,42,Female,Married,High School,Public Servant,0
0.94197665,0.608695652,0.823707224,0.956977446,0.347826087,0.841347399,29,Male,Married,College,Private Sector Employee,0
0.935781929,0.705882353,0.968368467,0.942440022,0.529411765,0.931894827,27,Male,Single,High School,Private Sector Employee,0
0.90494971,0.736842105,0.333596948,0.968435925,0.526315789,0.663183462,36,Male,Single,College,Private Sector Employee,0
0.925179737,0.714285714,0.934321024,0.949518843,0.428571429,0.737235679,31,Male,Single,High School,Private Sector Employee,0
0.969619863,0.5625,0.681914236,0.895253162,0.5625,0.825752804,28,Female,Single,College,Public Servant,0
0.916269589,0.727272727,0.798268809,0.971325691,0.545454545,0.677948928,25,Male,Single,High School,Private Sector Employee,0
0.945306678,0.592592593,0.947205042,0.92536492,0.518518519,0.894976656,67,Male,Married,High School,Private Sector Employee,0
0.86306641,0.739130435,0.92114818,0.888678794,0.52173913,0.868556806,27,Female,Single,College,Private Sector Employee,0
0.884317282,0.702702703,0.340302062,0.948074722,0.432432432,0.526103762,29,Male,Married,College,Self-Employed - Service,0
0.968000762,0.559322034,0.893891611,0.926737481,0.355932203,0.916360714,23,Male,Single,High School,Private Sector Employee,1
0.910471215,0.769230769,0.921116107,0.954908028,0.538461538,0.849248405,23,Male,Single,High School,Private Sector Employee,1
0.93301869,0.622222222,0.874284497,0.838815792,0.644444444,0.819273656,54,Male,Married,Middle School,Retiree & Non-Employed,1
0.858189462,0.818181818,0.916272358,0.93863507,0.5,0.969641486,48,Male,Married,High School,Private Sector Employee,0
0.813711858,0.782608696,0.907517774,0.911586667,0.52173913,0.758618176,41,Male,Married,High School,Public Servant,0
0.955897076,0.611111111,0.915469689,0.954608797,0.555555556,0.920708937,42,Female,Married,High School,Private Sector Employee,0
0.921468041,0.647058824,0.75043218,0.918623628,0.529411765,0.783193015,27,Male,Single,High School,Private Sector Employee,0
0.965349677,0.580645161,0.986032838,0.961284447,0.290322581,0.875288403,42,Female,Married,High School,Private Sector Employee,0
0.956645742,0.596491228,0.988228402,0.913075562,0.421052632,0.864974867,48,Male,Married,High School,Private Sector Employee,1
0.928524922,0.785714286,0.847951169,0.96543051,0.5,0.646190472,54,Male,Married,High School,Private Sector Employee,0
0.964765781,0.558823529,0.969890147,0.816185904,0.705882353,0.859133498,43,Male,Married,Middle School,Private Sector Employee,0
0.951983907,0.882352941,0.900443869,0.969174585,0.411764706,0.937176728,45,Female,Married,High School,Private Sector Employee,0
0.912298572,0.642857143,0.848346868,0.94029856,0.428571429,0.895962581,36,Male,Married,High School,Private Sector Employee,0
0.934592259,0.777777778,0.842198523,0.940119184,0.407407407,0.881351337,45,Male,Married,Primary School,Unknown,1
0.918237844,0.6875,0.766444191,0.914658066,0.5625,0.689827903,42,Female,Married,College,Public Servant,1
0.822485101,0.870967742,0.85609215,0.91292157,0.548387097,0.963037351,31,Female,Married,College,Private Sector Employee,1
0.977469931,0.561643836,0.973948893,0.892685964,0.493150685,0.91912578,53,Male,Married,Primary School,Private Sector Employee,0
0.928524922,0.785714286,0.84837405,0.941734626,0.571428571,0.929808497,48,Male,Married,High School,Private Sector Employee,0
0.960058249,0.636363636,0.742870233,0.971325691,0.545454545,0.819860121,63,Male,Married,Middle School,Retiree & Non-Employed,0
0.975664138,0.583333333,0.822837948,0.978837914,0.416666667,0.939204119,40,Male,Married,Primary School,Private Sector Employee,1
0.897944474,0.833333333,0.949588802,0.935334027,0.666666667,0.763641261,39,Male,Married,Primary School,Private Sector Employee,0
0.933785138,0.714285714,0.792615019,0.954644448,0.642857143,0.279272228,23,Male,Single,High School,Private Sector Employee,0
0.862708194,0.7,0.900868237,0.922945119,0.55,0.935048269,34,Female,Single,High School,Private Sector Employee,1
0.91016631,0.714285714,0.929546651,0.96543051,0.5,0.787844456,26,Male,Single,High School,Private Sector Employee,0
0.94595772,0.625,0.969698418,0.836945031,0.75,0.886184191,23,Female,Single,College,Private Sector Employee,0
0.933271506,0.583333333,0.813092022,0.928849727,0.375,0.892899124,36,Male,Married,High School,Private Sector Employee,1
0.943745042,0.595744681,0.935327691,0.927867604,0.404255319,0.913659844,56,Male,Married,Middle School,Retiree & Non-Employed,1
0.920239072,0.714285714,0.898982529,0.958744661,0.5,0.848447789,26,Female,Single,Master,Private Sector Employee,0
0.963305069,0.633333333,0.802552832,0.858517252,0.666666667,0.933529761,24,Male,Married,Middle School,Private Sector Employee,1
0.960992072,0.545454545,0.661602426,0.948964333,0.5,0.64644194,25,Male,Married,Primary School,Private Sector Employee,1
0.982803973,0.52,0.801408733,0.951701447,0.4,0.854513316,39,Male,Married,Primary School,Private Sector Employee,0
0.929906377,0.642857143,0.886733817,0.957879197,0.5,0.923272684,34,Male,Married,Primary School,Private Sector Employee,0
0.916269589,0.727272727,0.807147374,0.941762301,0.727272727,0.802804925,36,Female,Married,High School,Private Sector Employee,0
0.968632254,0.538461538,0.847736239,0.95771356,0.538461538,0.968719146,61,Male,Married,College,Private Sector Employee,0
0.899414748,0.8,0.956760714,0.886044613,0.65,0.949695003,41,Male,Married,High School,Unknown,0
0.936749717,0.641791045,0.798485204,0.943542997,0.328358209,0.92146223,32,Male,Single,High School,Self-Employed - Service,1
0.904164477,0.636363636,0.741142133,0.945841269,0.454545455,0.614305194,28,Female,Divorced,College,Private Sector Employee,0
0.959043578,0.587301587,0.925187191,0.803020065,0.666666667,0.958895642,31,Male,Married,Middle School,Private Sector Employee,1
0.916269589,0.727272727,0.923678275,0.859661049,0.727272727,0.920668677,26,Male,Single,College,Private Sector Employee,0
0.969599182,0.576923077,0.890870698,0.832230212,0.557692308,0.915854726,59,Male,Married,College,Private Sector Employee,0
0.940120407,0.8125,0.86734327,0.956060178,0.5,0.646380556,24,Male,Single,College,Private Sector Employee,0
